PESO INICIAL;PESO FINAL;CEP INICIAL;CEP FINAL;VALOR DO FRETE;TEMPO DE ENTREGA
;10.00;85168000;85169999;37,84;6
;20.00;85168000;85169999;41,78;6
;30.00;85168000;85169999;44,71;6
;40.00;85168000;85169999;49,69;6
;50.00;85168000;85169999;53,17;6
;10.00;85170000;85194999;72,3;13
;20.00;85170000;85194999;83;13
;30.00;85170000;85194999;83;13
;40.00;85170000;85194999;101;13
;50.00;85170000;85194999;101;13
;60.00;85170000;85194999;132;13
;70.00;85170000;85194999;132;13
;80.00;85170000;85194999;165;13
;90.00;85170000;85194999;165;13
;100.00;85170000;85194999;165;13
;5.00;85170000;85194999;40,4;6
;10.00;85170000;85194999;43,23;6
;20.00;85170000;85194999;47,58;6
;30.00;85170000;85194999;50,91;6
;40.00;85170000;85194999;56,61;6
;50.00;85170000;85194999;60,57;6
;10.00;85195000;85199999;72,3;13
;20.00;85195000;85199999;83;13
;30.00;85195000;85199999;83;13
;40.00;85195000;85199999;101;13
;50.00;85195000;85199999;101;13
;60.00;85195000;85199999;132;13
;70.00;85195000;85199999;132;13
;80.00;85195000;85199999;165;13
;90.00;85195000;85199999;165;13
;100.00;85195000;85199999;165;13
;5.00;85195000;85199999;40,4;6
;10.00;85195000;85199999;43,23;6
;20.00;85195000;85199999;47,58;6
;30.00;85195000;85199999;50,91;6
;40.00;85195000;85199999;56,61;6
;50.00;85195000;85199999;60,57;6
;10.00;85200000;85224999;72,3;13
;20.00;85200000;85224999;83;13
;30.00;85200000;85224999;83;13
;40.00;85200000;85224999;101;13
;50.00;85200000;85224999;101;13
;60.00;85200000;85224999;132;13
;70.00;85200000;85224999;132;13
;80.00;85200000;85224999;165;13
;90.00;85200000;85224999;165;13
;100.00;85200000;85224999;165;13
;5.00;85200000;85224999;40,4;6
;10.00;85200000;85224999;43,23;6
;20.00;85200000;85224999;47,58;6
;30.00;85200000;85224999;50,91;6
;40.00;85200000;85224999;56,61;6
;50.00;85200000;85224999;60,57;6
;10.00;85225000;85229999;72,3;13
;20.00;85225000;85229999;83;13
;30.00;85225000;85229999;83;13
;40.00;85225000;85229999;101;13
;50.00;85225000;85229999;101;13
;60.00;85225000;85229999;132;13
;70.00;85225000;85229999;132;13
;80.00;85225000;85229999;165;13
;90.00;85225000;85229999;165;13
;100.00;85225000;85229999;165;13
;5.00;85225000;85229999;40,4;6
;10.00;85225000;85229999;43,23;6
;20.00;85225000;85229999;47,58;6
;30.00;85225000;85229999;50,91;6
;40.00;85225000;85229999;56,61;6
;50.00;85225000;85229999;60,57;6
;10.00;85230000;85239999;72,3;13
;20.00;85230000;85239999;83;13
;30.00;85230000;85239999;83;13
;40.00;85230000;85239999;101;13
;50.00;85230000;85239999;101;13
;60.00;85230000;85239999;132;13
;70.00;85230000;85239999;132;13
;80.00;85230000;85239999;165;13
;90.00;85230000;85239999;165;13
;100.00;85230000;85239999;165;13
;5.00;85230000;85239999;40,4;6
;10.00;85230000;85239999;43,23;6
;20.00;85230000;85239999;47,58;6
;30.00;85230000;85239999;50,91;6
;40.00;85230000;85239999;56,61;6
;50.00;85230000;85239999;60,57;6
;10.00;85240000;85249999;72,3;13
;20.00;85240000;85249999;83;13
;30.00;85240000;85249999;83;13
;40.00;85240000;85249999;101;13
;50.00;85240000;85249999;101;13
;60.00;85240000;85249999;132;13
;70.00;85240000;85249999;132;13
;80.00;85240000;85249999;165;13
;90.00;85240000;85249999;165;13
;100.00;85240000;85249999;165;13
;5.00;85240000;85249999;40,4;6
;10.00;85240000;85249999;43,23;6
;20.00;85240000;85249999;47,58;6
;30.00;85240000;85249999;50,91;6
;40.00;85240000;85249999;56,61;6
;50.00;85240000;85249999;60,57;6
;10.00;85250000;85259999;72,3;13
;20.00;85250000;85259999;83;13
;30.00;85250000;85259999;83;13
;40.00;85250000;85259999;101;13
;50.00;85250000;85259999;101;13
;60.00;85250000;85259999;132;13
;70.00;85250000;85259999;132;13
;80.00;85250000;85259999;165;13
;90.00;85250000;85259999;165;13
;100.00;85250000;85259999;165;13
;5.00;85250000;85259999;43,77;6
;10.00;85250000;85259999;46,83;6
;20.00;85250000;85259999;51,43;6
;30.00;85250000;85259999;55,04;6
;40.00;85250000;85259999;61,26;6
;50.00;85250000;85259999;65,54;6
;10.00;85260000;85269999;72,3;13
;20.00;85260000;85269999;83;13
;30.00;85260000;85269999;83;13
;40.00;85260000;85269999;101;13
;50.00;85260000;85269999;101;13
;60.00;85260000;85269999;132;13
;70.00;85260000;85269999;132;13
;80.00;85260000;85269999;165;13
;90.00;85260000;85269999;165;13
;100.00;85260000;85269999;165;13
;5.00;85260000;85269999;40,4;6
;10.00;85260000;85269999;43,23;6
;20.00;85260000;85269999;47,58;6
;30.00;85260000;85269999;50,91;6
;40.00;85260000;85269999;56,61;6
;50.00;85260000;85269999;60,57;6
;10.00;85270000;85274999;72,3;13
;20.00;85270000;85274999;83;13
;30.00;85270000;85274999;83;13
;40.00;85270000;85274999;101;13
;50.00;85270000;85274999;101;13
;60.00;85270000;85274999;132;13
;70.00;85270000;85274999;132;13
;80.00;85270000;85274999;165;13
;90.00;85270000;85274999;165;13
;100.00;85270000;85274999;165;13
;5.00;85270000;85274899;35,36;6
;10.00;85270000;85274899;37,84;6
;20.00;85270000;85274899;41,78;6
;30.00;85270000;85274899;44,71;6
;40.00;85270000;85274899;49,69;6
;50.00;85270000;85274899;53,17;6
;10.00;85275000;85279999;72,3;13
;20.00;85275000;85279999;83;13
;30.00;85275000;85279999;83;13
;40.00;85275000;85279999;101;13
;50.00;85275000;85279999;101;13
;60.00;85275000;85279999;132;13
;70.00;85275000;85279999;132;13
;80.00;85275000;85279999;165;13
;90.00;85275000;85279999;165;13
;100.00;85275000;85279999;165;13
;10.00;85280000;85299999;72,3;13
;20.00;85280000;85299999;83;13
;30.00;85280000;85299999;83;13
;40.00;85280000;85299999;101;13
;50.00;85280000;85299999;101;13
;60.00;85280000;85299999;132;13
;70.00;85280000;85299999;132;13
;80.00;85280000;85299999;165;13
;90.00;85280000;85299999;165;13
;100.00;85280000;85299999;165;13
;5.00;85280000;85299999;35,36;6
;10.00;85280000;85299999;37,84;6
;20.00;85280000;85299999;41,78;6
;30.00;85280000;85299999;44,71;6
;40.00;85280000;85299999;49,69;6
;50.00;85280000;85299999;53,17;6
;10.00;85300001;85339999;72,3;13
;20.00;85300001;85339999;83;13
;30.00;85300001;85339999;83;13
;40.00;85300001;85339999;101;13
;50.00;85300001;85339999;101;13
;60.00;85300001;85339999;132;13
;70.00;85300001;85339999;132;13
;80.00;85300001;85339999;165;13
;90.00;85300001;85339999;165;13
;100.00;85300001;85339999;165;13
;5.00;85300001;85339999;35,36;4
;10.00;85300001;85339999;37,84;4
;20.00;85300001;85339999;41,78;4
;30.00;85300001;85339999;44,71;4
;40.00;85300001;85339999;49,69;4
;50.00;85300001;85339999;53,17;4
;10.00;85340000;85344999;72,3;13
;20.00;85340000;85344999;83;13
;30.00;85340000;85344999;83;13
;40.00;85340000;85344999;101;13
;50.00;85340000;85344999;101;13
;60.00;85340000;85344999;132;13
;70.00;85340000;85344999;132;13
;80.00;85340000;85344999;165;13
;90.00;85340000;85344999;165;13
;100.00;85340000;85344999;165;13
;5.00;85340000;85344999;35,36;6
;10.00;85340000;85344999;37,84;6
;20.00;85340000;85344999;41,78;6
;30.00;85340000;85344999;44,71;6
;40.00;85340000;85344999;49,69;6
;50.00;85340000;85344999;53,17;6
;10.00;85345000;85349999;72,3;13
;20.00;85345000;85349999;83;13
;30.00;85345000;85349999;83;13
;40.00;85345000;85349999;101;13
;50.00;85345000;85349999;101;13
;60.00;85345000;85349999;132;13
;70.00;85345000;85349999;132;13
;80.00;85345000;85349999;165;13
;90.00;85345000;85349999;165;13
;100.00;85345000;85349999;165;13
;5.00;85345000;85349999;35,36;6
;10.00;85345000;85349999;37,84;6
;20.00;85345000;85349999;41,78;6
;30.00;85345000;85349999;44,71;6
;40.00;85345000;85349999;49,69;6
;50.00;85345000;85349999;53,17;6
;10.00;85350000;85389999;72,3;13
;20.00;85350000;85389999;83;13
;30.00;85350000;85389999;83;13
;40.00;85350000;85389999;101;13
;50.00;85350000;85389999;101;13
;60.00;85350000;85389999;132;13
;70.00;85350000;85389999;132;13
;80.00;85350000;85389999;165;13
;90.00;85350000;85389999;165;13
;100.00;85350000;85389999;165;13
;5.00;85350000;85389999;35,36;6
;10.00;85350000;85389999;37,84;6
;20.00;85350000;85389999;41,78;6
;30.00;85350000;85389999;44,71;6
;40.00;85350000;85389999;49,69;6
;50.00;85350000;85389999;53,17;6
;10.00;85390000;85399999;72,3;13
;20.00;85390000;85399999;83;13
;30.00;85390000;85399999;83;13
;40.00;85390000;85399999;101;13
;50.00;85390000;85399999;101;13
;60.00;85390000;85399999;132;13
;70.00;85390000;85399999;132;13
;80.00;85390000;85399999;165;13
;90.00;85390000;85399999;165;13
;100.00;85390000;85399999;165;13
;5.00;85390000;85399999;35,36;6
;10.00;85390000;85399999;37,84;6
;20.00;85390000;85399999;41,78;6
;30.00;85390000;85399999;44,71;6
;40.00;85390000;85399999;49,69;6
;50.00;85390000;85399999;53,17;6
;10.00;85400000;85407999;72,3;13
;20.00;85400000;85407999;83;13
;30.00;85400000;85407999;83;13
;40.00;85400000;85407999;101;13
;50.00;85400000;85407999;101;13
;60.00;85400000;85407999;132;13
;70.00;85400000;85407999;132;13
;80.00;85400000;85407999;165;13
;90.00;85400000;85407999;165;13
;100.00;85400000;85407999;165;13
;5.00;85400000;85407999;35,36;4
;10.00;85400000;85407999;37,84;4
;20.00;85400000;85407999;41,78;4
;30.00;85400000;85407999;44,71;4
;40.00;85400000;85407999;49,69;4
;50.00;85400000;85407999;53,17;4
;10.00;85408000;85409999;72,3;13
;20.00;85408000;85409999;83;13
;30.00;85408000;85409999;83;13
;40.00;85408000;85409999;101;13
;50.00;85408000;85409999;101;13
;60.00;85408000;85409999;132;13
;70.00;85408000;85409999;132;13
;80.00;85408000;85409999;165;13
;90.00;85408000;85409999;165;13
;100.00;85408000;85409999;165;13
;5.00;85408000;85409999;35,36;6
;10.00;85408000;85409999;37,84;6
;20.00;85408000;85409999;41,78;6
;30.00;85408000;85409999;44,71;6
;40.00;85408000;85409999;49,69;6
;50.00;85408000;85409999;53,17;6
;10.00;85410000;85414999;72,3;13
;20.00;85410000;85414999;83;13
;30.00;85410000;85414999;83;13
;40.00;85410000;85414999;101;13
;50.00;85410000;85414999;101;13
;60.00;85410000;85414999;132;13
;70.00;85410000;85414999;132;13
;80.00;85410000;85414999;165;13
;90.00;85410000;85414999;165;13
;100.00;85410000;85414999;165;13
;10.00;85415000;85419999;72,3;13
;20.00;85415000;85419999;83;13
;30.00;85415000;85419999;83;13
;40.00;85415000;85419999;101;13
;50.00;85415000;85419999;101;13
;60.00;85415000;85419999;132;13
;70.00;85415000;85419999;132;13
;80.00;85415000;85419999;165;13
;90.00;85415000;85419999;165;13
;100.00;85415000;85419999;165;13
;5.00;85415000;85419999;35,36;6
;10.00;85415000;85419999;37,84;6
;20.00;85415000;85419999;41,78;6
;30.00;85415000;85419999;44,71;6
;40.00;85415000;85419999;49,69;6
;50.00;85415000;85419999;53,17;6
;10.00;85420000;85422999;72,3;13
;20.00;85420000;85422999;83;13
;30.00;85420000;85422999;83;13
;40.00;85420000;85422999;101;13
;50.00;85420000;85422999;101;13
;60.00;85420000;85422999;132;13
;70.00;85420000;85422999;132;13
;80.00;85420000;85422999;165;13
;90.00;85420000;85422999;165;13
;100.00;85420000;85422999;165;13
;5.00;85420000;85422999;35,36;6
;10.00;85420000;85422999;37,84;6
;20.00;85420000;85422999;41,78;6
;30.00;85420000;85422999;44,71;6
;40.00;85420000;85422999;49,69;6
;50.00;85420000;85422999;53,17;6
;10.00;85423000;85424999;72,3;13
;20.00;85423000;85424999;83;13
;30.00;85423000;85424999;83;13
;40.00;85423000;85424999;101;13
;50.00;85423000;85424999;101;13
;60.00;85423000;85424999;132;13
;70.00;85423000;85424999;132;13
;80.00;85423000;85424999;165;13
;90.00;85423000;85424999;165;13
;100.00;85423000;85424999;165;13
;5.00;85423000;85424999;35,36;4
;10.00;85423000;85424999;37,84;4
;20.00;85423000;85424999;41,78;4
;30.00;85423000;85424999;44,71;4
;40.00;85423000;85424999;49,69;4
;50.00;85423000;85424999;53,17;4
;10.00;85425000;85429999;72,3;13
;20.00;85425000;85429999;83;13
;30.00;85425000;85429999;83;13
;40.00;85425000;85429999;101;13
;50.00;85425000;85429999;101;13
;60.00;85425000;85429999;132;13
;70.00;85425000;85429999;132;13
;80.00;85425000;85429999;165;13
;90.00;85425000;85429999;165;13
;100.00;85425000;85429999;165;13
;5.00;85425000;85429999;35,36;4
;10.00;85425000;85429999;37,84;4
;20.00;85425000;85429999;41,78;4
;30.00;85425000;85429999;44,71;4
;40.00;85425000;85429999;49,69;4
;50.00;85425000;85429999;53,17;4
;10.00;85430000;85439999;72,3;13
;20.00;85430000;85439999;83;13
;30.00;85430000;85439999;83;13
;40.00;85430000;85439999;101;13
;50.00;85430000;85439999;101;13
;60.00;85430000;85439999;132;13
;70.00;85430000;85439999;132;13
;80.00;85430000;85439999;165;13
;90.00;85430000;85439999;165;13
;100.00;85430000;85439999;165;13
;5.00;85430000;85439999;35,36;4
;10.00;85430000;85439999;37,84;4
;20.00;85430000;85439999;41,78;4
;30.00;85430000;85439999;44,71;4
;40.00;85430000;85439999;49,69;4
;50.00;85430000;85439999;53,17;4
;10.00;85440000;85449999;72,3;13
;20.00;85440000;85449999;83;13
;30.00;85440000;85449999;83;13
;40.00;85440000;85449999;101;13
;50.00;85440000;85449999;101;13
;60.00;85440000;85449999;132;13
;70.00;85440000;85449999;132;13
;80.00;85440000;85449999;165;13
;90.00;85440000;85449999;165;13
;100.00;85440000;85449999;165;13
;5.00;85440000;85449999;35,36;6
;10.00;85440000;85449999;37,84;6
;20.00;85440000;85449999;41,78;6
;30.00;85440000;85449999;44,71;6
;40.00;85440000;85449999;49,69;6
;50.00;85440000;85449999;53,17;6
;10.00;85450000;85459999;72,3;13
;20.00;85450000;85459999;83;13
;30.00;85450000;85459999;83;13
;40.00;85450000;85459999;101;13
;50.00;85450000;85459999;101;13
;60.00;85450000;85459999;132;13
;70.00;85450000;85459999;132;13
;80.00;85450000;85459999;165;13
;90.00;85450000;85459999;165;13
;100.00;85450000;85459999;165;13
;5.00;85450000;85459999;35,36;6
;10.00;85450000;85459999;37,84;6
;20.00;85450000;85459999;41,78;6
;30.00;85450000;85459999;44,71;6
;40.00;85450000;85459999;49,69;6
;50.00;85450000;85459999;53,17;6
;10.00;85460000;85464999;72,3;13
;20.00;85460000;85464999;83;13
;30.00;85460000;85464999;83;13
;40.00;85460000;85464999;101;13
;50.00;85460000;85464999;101;13
;60.00;85460000;85464999;132;13
;70.00;85460000;85464999;132;13
;80.00;85460000;85464999;165;13
;90.00;85460000;85464999;165;13
;100.00;85460000;85464999;165;13
;5.00;85460000;85464999;35,36;4
;10.00;85460000;85464999;37,84;4
;20.00;85460000;85464999;41,78;4
;30.00;85460000;85464999;44,71;4
;40.00;85460000;85464999;49,69;4
;50.00;85460000;85464999;53,17;4
;10.00;85465000;85469999;72,3;13
;20.00;85465000;85469999;83;13
;30.00;85465000;85469999;83;13
;40.00;85465000;85469999;101;13
;50.00;85465000;85469999;101;13
;60.00;85465000;85469999;132;13
;70.00;85465000;85469999;132;13
;80.00;85465000;85469999;165;13
;90.00;85465000;85469999;165;13
;100.00;85465000;85469999;165;13
;5.00;85465000;85469999;35,36;6
;10.00;85465000;85469999;37,84;6
;20.00;85465000;85469999;41,78;6
;30.00;85465000;85469999;44,71;6
;40.00;85465000;85469999;49,69;6
;50.00;85465000;85469999;53,17;6
;10.00;85470000;85477999;72,3;13
;20.00;85470000;85477999;83;13
;30.00;85470000;85477999;83;13
;40.00;85470000;85477999;101;13
;50.00;85470000;85477999;101;13
;60.00;85470000;85477999;132;13
;70.00;85470000;85477999;132;13
;80.00;85470000;85477999;165;13
;90.00;85470000;85477999;165;13
;100.00;85470000;85477999;165;13
;5.00;85470000;85477999;35,36;4
;10.00;85470000;85477999;37,84;4
;20.00;85470000;85477999;41,78;4
;30.00;85470000;85477999;44,71;4
;40.00;85470000;85477999;49,69;4
;50.00;85470000;85477999;53,17;4
;10.00;85478000;85484999;72,3;13
;20.00;85478000;85484999;83;13
;30.00;85478000;85484999;83;13
;40.00;85478000;85484999;101;13
;50.00;85478000;85484999;101;13
;60.00;85478000;85484999;132;13
;70.00;85478000;85484999;132;13
;80.00;85478000;85484999;165;13
;90.00;85478000;85484999;165;13
;100.00;85478000;85484999;165;13
;5.00;85478000;85484999;35,36;4
;10.00;85478000;85484999;37,84;4
;20.00;85478000;85484999;41,78;4
;30.00;85478000;85484999;44,71;4
;40.00;85478000;85484999;49,69;4
;50.00;85478000;85484999;53,17;4
;10.00;85485000;85499999;72,3;13
;20.00;85485000;85499999;83;13
;30.00;85485000;85499999;83;13
;40.00;85485000;85499999;101;13
;50.00;85485000;85499999;101;13
;60.00;85485000;85499999;132;13
;70.00;85485000;85499999;132;13
;80.00;85485000;85499999;165;13
;90.00;85485000;85499999;165;13
;100.00;85485000;85499999;165;13
;5.00;85485000;85499999;35,36;4
;10.00;85485000;85499999;37,84;4
;20.00;85485000;85499999;41,78;4
;30.00;85485000;85499999;44,71;4
;40.00;85485000;85499999;49,69;4
;50.00;85485000;85499999;53,17;4
;10.00;85500001;85514999;72,3;13
;20.00;85500001;85514999;83;13
;30.00;85500001;85514999;83;13
;40.00;85500001;85514999;101;13
;50.00;85500001;85514999;101;13
;60.00;85500001;85514999;132;13
;70.00;85500001;85514999;132;13
;80.00;85500001;85514999;165;13
;90.00;85500001;85514999;165;13
;100.00;85500001;85514999;165;13
;5.00;85500001;85514999;28,16;4
;10.00;85500001;85514999;30,13;4
;20.00;85500001;85514999;32,09;4
;30.00;85500001;85514999;34,34;4
;40.00;85500001;85514999;38,08;4
;50.00;85500001;85514999;40,74;4
;10.00;85515000;85519999;72,3;13
;20.00;85515000;85519999;83;13
;30.00;85515000;85519999;83;13
;40.00;85515000;85519999;101;13
;50.00;85515000;85519999;101;13
;60.00;85515000;85519999;132;13
;70.00;85515000;85519999;132;13
;80.00;85515000;85519999;165;13
;90.00;85515000;85519999;165;13
;100.00;85515000;85519999;165;13
;5.00;85515000;85519999;28,16;6
;10.00;85515000;85519999;30,13;6
;20.00;85515000;85519999;32,09;6
;30.00;85515000;85519999;34,34;6
;40.00;85515000;85519999;38,08;6
;50.00;85515000;85519999;40,74;6
;10.00;85520000;85524999;72,3;13
;20.00;85520000;85524999;83;13
;30.00;85520000;85524999;83;13
;40.00;85520000;85524999;101;13
;50.00;85520000;85524999;101;13
;60.00;85520000;85524999;132;13
;70.00;85520000;85524999;132;13
;80.00;85520000;85524999;165;13
;90.00;85520000;85524999;165;13
;100.00;85520000;85524999;165;13
;5.00;85520000;85524999;28,16;4
;10.00;85520000;85524999;30,13;4
;20.00;85520000;85524999;32,09;4
;30.00;85520000;85524999;34,34;4
;40.00;85520000;85524999;38,08;4
;50.00;85520000;85524999;40,74;4
;10.00;85525000;85529999;72,3;13
;20.00;85525000;85529999;83;13
;30.00;85525000;85529999;83;13
;40.00;85525000;85529999;101;13
;50.00;85525000;85529999;101;13
;60.00;85525000;85529999;132;13
;70.00;85525000;85529999;132;13
;80.00;85525000;85529999;165;13
;90.00;85525000;85529999;165;13
;100.00;85525000;85529999;165;13
;5.00;85525000;85529999;28,16;6
;10.00;85525000;85529999;30,13;6
;20.00;85525000;85529999;32,09;6
;30.00;85525000;85529999;34,34;6
;40.00;85525000;85529999;38,08;6
;50.00;85525000;85529999;40,74;6
;10.00;85530000;85539999;72,3;13
;20.00;85530000;85539999;83;13
;30.00;85530000;85539999;83;13
;40.00;85530000;85539999;101;13
;50.00;85530000;85539999;101;13
;60.00;85530000;85539999;132;13
;70.00;85530000;85539999;132;13
;80.00;85530000;85539999;165;13
;90.00;85530000;85539999;165;13
;100.00;85530000;85539999;165;13
;5.00;85530000;85539999;28,16;6
;10.00;85530000;85539999;30,13;6
;20.00;85530000;85539999;32,09;6
;30.00;85530000;85539999;34,34;6
;40.00;85530000;85539999;38,08;6
;50.00;85530000;85539999;40,74;6
;10.00;85540000;85547999;72,3;13
;20.00;85540000;85547999;83;13
;30.00;85540000;85547999;83;13
